House,Address,Room,Floor,Age,Price
813,Belbari,2,2,15,25539
814,Damak,6,3,15,11612
815,Beldandi,5,2,12,11457
816,Mechinagar,6,2,17,17863
817,Itahari,5,2,15,13223
818,Itahari,2,3,11,7693
819,Phidim,2,1,8,13778
820,Bhadrapur,3,1,14,28879
821,Lahan,4,3,17,23885
822,Itahari,5,3,5,10694
823,Dharan,2,1,20,28761
824,Biratnagar,5,2,2,9490
825,Dhangadhi,5,1,5,10905
826,Dhankuta,2,3,14,16002
827,Siraha,2,2,18,29239
828,Tikapur,3,2,12,7855
829,Siraha,5,1,11,26973
830,Birtamod,6,1,15,5203
831,Gulariya,2,3,3,27741
832,Damak,2,3,14,6185
833,Damak,5,3,2,22168
834,Biratnagar,3,2,17,13028
835,Dharan,5,3,9,28853
836,Biratchowk,6,3,19,5816
837,Urlabari,6,3,6,20596
838,Rajbiraj,4,2,11,23953
839,Itahari,5,1,2,6317
840,Inaruwa,2,2,9,22687
841,Gulariya,5,1,5,28327
842,Lalbandi,4,2,8,25863
843,Lahan,4,2,19,28707
844,Tikapur,6,3,15,11259
845,Kohalpur,2,1,14,29620
846,Pokhara,6,1,12,21204
847,Inaruwa,5,1,10,13815
848,Urlabari,2,1,13,27437
849,Birtamod,6,2,18,17658
850,Siraha,5,2,6,10228
851,Kohalpur,2,1,13,10200
852,Itahari,3,3,3,6758
853,Kankai,5,2,3,24367
854,Inaruwa,3,1,5,5682
855,Tikapur,6,1,3,5516
856,Kankai,3,2,9,11029
857,Kalaiya,5,3,18,20436
858,Golbazar,4,1,18,7752
859,Biratnagar,6,1,5,28525
860,Itahari,4,3,4,19546
861,Kohalpur,6,3,19,9470
862,Damak,4,2,6,20560
863,Dharan,5,1,10,16638
864,Itahari,2,3,20,6963
865,Bhojpur,3,3,6,14421
866,Lalbandi,6,1,15,13735
867,Phidim,6,3,11,11142
868,Siraha,6,1,6,7612
869,Malangwa,5,2,3,12777
870,Hetauda,5,2,18,11043
871,Dhulikhel,6,2,9,9912
872,Rajbiraj,6,2,7,19792
873,Itahari,2,2,12,20343
874,Biratnagar,4,2,14,5238
875,Bhadrapur,4,1,2,27420
876,Attariya,5,1,7,5931
877,Damak,2,3,9,28834
878,Dharan,3,2,5,25793
879,Gauradaha,5,1,8,13733
880,Dharan,2,2,18,20564
881,Urlabari,2,2,9,13640
882,Urlabari,4,2,6,14745
883,Itahari,4,2,2,13191
884,Nepalganj,5,2,10,27509
885,Dhankuta,5,1,16,25380
886,Damak,2,2,15,14100
887,Inaruwa,3,3,9,29291
888,Dharan,6,1,16,29207
889,Siraha,3,3,15,23302
890,Lahan,4,1,15,9516
891,Bhadrapur,4,1,2,23786
892,Biratnagar,6,3,6,6750
893,Nepalganj,4,2,20,16895
894,Kamalamai,5,3,2,19843
895,Inaruwa,6,1,20,9652
896,Gulariya,5,1,2,8779
897,Phidim,6,3,13,5574
898,Biratnagar,5,3,8,28598
899,Dhulikhel,6,1,13,23330
900,Phidim,5,1,12,18449
901,Mechinagar,6,3,13,10985
902,Dharan,2,1,9,5863
903,Damak,4,3,9,17964
904,Birtamod,6,3,6,17772
905,Pokhara,4,2,7,8019
906,Tikapur,2,1,5,16778
907,Lahan,3,1,11,22372
908,Itahari,6,2,15,18942
909,Gauradaha,6,2,12,14966
910,Dharan,5,2,14,18157
911,Jaleswar,3,2,5,14027
912,Kankai,4,1,20,5946
913,Kalaiya,2,3,7,10450
914,Biratnagar,4,1,3,15926
915,Jaleswar,3,2,10,19407
916,Dhankuta,4,3,12,14168
917,Dhankuta,6,2,3,25684
918,Mechinagar,4,2,11,23074
919,Birgunj,5,1,19,21866
920,Dhangadhi,2,3,2,12560
921,Kamalamai,3,3,7,22829
922,Dharan,6,2,7,25665
923,Biratnagar,2,3,13,28904
924,Janakpur,4,1,4,21559
925,Beldandi,6,2,13,6500
926,Birtamod,2,2,15,8520
927,Belbari,3,2,17,7471
928,Itahari,3,2,18,13701
929,Birtamod,2,2,10,28799
930,Beldandi,2,1,8,9565
931,Bhadrapur,3,2,18,26116
932,Biratnagar,3,3,3,22633
933,Kankai,4,3,17,21385
934,Itahari,4,2,9,29594
935,Gauradaha,2,3,4,16328
936,Dhulikhel,6,1,6,28590
937,Inaruwa,6,3,18,5214
938,Attariya,6,2,18,6761
939,Dhangadhi,3,1,9,10900
940,Gurhewa,3,2,7,11942
941,Mechinagar,4,1,15,20507
942,Belbari,3,2,12,11755
943,Mechinagar,5,3,3,29564
944,Itahari,2,3,4,12770
945,Kohalpur,4,3,13,20848
946,Dharan,3,1,4,26759
947,Damak,6,3,20,12312
948,Beldandi,2,3,7,23949
949,Dhankuta,5,3,4,23855
950,Kamalamai,6,2,7,18494
951,Mechinagar,3,3,7,13626
952,Bharatpur,3,1,5,27983
953,Jaleswar,3,1,12,15586
954,Gaur,5,3,19,24051
955,Phidim,2,2,16,29395
956,Mechinagar,3,2,16,8574
957,Damak,3,3,13,18967
958,Lalbandi,3,3,20,12205
959,Dharan,4,2,15,21760
960,Itahari,2,2,15,6015
961,Damak,2,2,6,7829
962,Tikapur,2,2,3,8099
963,Pokhara,2,1,18,28949
964,Inaruwa,4,1,8,21178
965,Beldandi,2,1,20,9288
966,Gauradaha,5,1,2,29581
967,Kankai,2,1,8,20688
968,Ilam,6,2,4,12222
969,Phidim,5,2,10,17631
970,Inaruwa,6,2,18,27772
971,Mechinagar,5,2,8,19471
972,Bhadrapur,3,2,5,22629
973,Dhulikhel,5,1,8,14405
974,Attariya,3,2,20,14518
975,Pokhara,4,1,19,10460
976,Birtamod,5,3,19,19961
977,Chainpur,4,2,10,18498
978,Dharan,4,1,4,5553
979,Itahari,6,1,19,9841
980,Bhojpur,4,3,10,22857
981,Itahari,4,2,12,14128
982,Narayangarh,2,3,2,16280
983,Biratnagar,3,1,16,15322
984,Gulariya,2,3,5,18330
985,Dharan,2,1,19,20601
986,Birgunj,3,2,2,13485
987,Damak,2,3,12,23651
988,Dharan,4,1,15,16994
989,Biratchowk,5,3,15,7070
990,Urlabari,5,1,18,18244
991,Bhadrapur,3,2,18,5014
992,Malangwa,6,3,3,25631
993,Biratnagar,3,3,6,17921
994,Jaleswar,2,1,13,29261
995,Mechinagar,4,2,6,7236
996,Urlabari,3,2,19,12477
997,Bhadrapur,5,3,6,22309
998,Itahari,2,2,10,22238
999,Inaruwa,6,1,13,25840
1000,Kankai,3,3,10,8319
1001,Itahari,5,3,14,21428
1002,Lahan,4,2,13,18538
1003,Inaruwa,2,2,19,7997
1004,Lalbandi,5,1,19,17220
1005,Biratnagar,6,1,6,26308
1006,Gulariya,6,1,14,18611
1007,Urlabari,5,3,11,12497
1008,Lalbandi,4,3,11,28276
1009,Chainpur,4,3,5,18097
1010,Sauraha,6,2,18,19831
1011,Dhangadhi,5,1,10,26230
1012,Malangwa,3,2,11,29013
1013,Inaruwa,5,2,13,22604
1014,Bhadrapur,3,3,19,25106
1015,Phidim,6,2,5,27282
1016,Kankai,3,2,19,28621
1017,Lahan,6,2,14,18991
1018,Urlabari,5,2,10,26174
1019,Jaleswar,4,3,3,13565
1020,Hetauda,6,1,2,8610
1021,Gauradaha,3,2,13,27011
1022,Rajbiraj,5,3,14,9920
1023,Kankai,5,3,5,14771
1024,Itahari,4,1,8,26860
1025,Itahari,5,1,7,9843
1026,Bhimeshwar,6,3,12,11147
1027,Pokhara,5,2,2,7675
1028,Inaruwa,6,3,10,22183
1029,Dhulikhel,5,2,7,5529
1030,Mechinagar,3,1,12,9518
1031,Tikapur,6,3,13,13125
1032,Siddharthanagar,3,2,8,19171
1033,Lalbandi,3,3,15,21639
1034,Tansen,3,2,2,22554
1035,Biratnagar,3,2,11,13380
1036,Rajbiraj,5,3,13,16733
1037,Bhadrapur,4,3,5,23721
1038,Rajbiraj,3,2,15,10629
1039,Dhulikhel,3,2,15,22916
1040,Lalbandi,6,2,3,22302
1041,Rajbiraj,2,1,4,18861
1042,Dhankuta,4,2,4,22378
1043,Biratnagar,5,3,16,16381
1044,Phidim,2,1,14,6990
1045,Gauradaha,6,2,18,25529
1046,Itahari,5,1,13,26806
1047,Bhojpur,3,1,16,12116
1048,Beldandi,4,3,15,19090
1049,Damak,5,1,2,12836
1050,Pokhara,3,1,16,16821
1051,Lalbandi,6,2,11,23192
1052,Urlabari,4,2,11,17824
1053,Dharan,2,2,19,7475
1054,Rajbiraj,3,1,20,27955
1055,Damak,2,1,20,6367
1056,Urlabari,2,1,6,17984
1057,Inaruwa,6,2,3,12956
1058,Lahan,6,1,2,13048
1059,Tikapur,3,1,8,9447
1060,Biratchowk,2,3,2,13749
1061,Khandbari,6,1,11,15325
1062,Rajbiraj,2,2,14,25566
1063,Gulariya,6,2,20,23678
1064,Kankai,2,1,15,7385
1065,Lalbandi,4,1,2,10312
1066,Dhankuta,4,2,5,18242
1067,Lalbandi,3,1,9,17468
1068,Beldandi,5,1,15,16327
1069,Dhangadhi,2,1,18,10581
1070,Dharan,6,3,9,28367
1071,Gauradaha,4,1,8,14623
1072,Gaur,2,2,18,23020
1073,Itahari,5,2,14,8262
1074,Birgunj,3,1,11,28102
1075,Urlabari,6,1,13,22316
1076,Tikapur,2,3,19,17538
1077,Kohalpur,2,3,15,14276
1078,Mechinagar,4,3,3,13298
1079,Dharan,4,2,20,21212
1080,Rajbiraj,5,3,13,8254
1081,Rajbiraj,5,1,2,21490
1082,Birgunj,5,2,5,15553
1083,Ilam,6,1,3,19293
1084,Kankai,2,1,20,7308
1085,Rajbiraj,2,2,10,21361
1086,Birtamod,4,3,2,26266
1087,Bharatpur,5,1,14,5757
1088,Sauraha,2,1,8,18825
1089,Siraha,4,2,7,17108
1090,Biratchowk,6,3,17,19120
1091,Itahari,3,2,4,9506
1092,Kathari,2,3,5,8420
1093,Urlabari,5,1,13,19250
1094,Damak,6,2,10,19153
1095,Birtamod,3,1,20,25638
1096,Dhankuta,2,3,5,27000
1097,Urlabari,4,3,8,19478
1098,Bhimeshwar,5,2,2,5701
1099,Beldandi,4,2,18,21772
1100,Siraha,6,1,10,28092
1101,Sauraha,6,3,12,20397
1102,Hetauda,3,1,17,8309
1103,Chainpur,3,1,20,20004
1104,Gaur,2,2,13,6375
1105,Damak,3,3,15,10809
1106,Kamalamai,4,2,11,9727
1107,Itahari,2,2,10,16990
1108,Dhankuta,6,2,8,10929
1109,Birtamod,3,3,10,24998
1110,Sauraha,5,1,15,17339
1111,Biratnagar,6,2,11,25448
1112,Gulariya,2,1,3,8647
1113,Birtamod,2,3,9,15998
1114,Mechinagar,6,1,13,9376
1115,Itahari,3,3,11,27590
1116,Gulariya,6,2,19,10202
1117,Lahan,6,2,2,16629
1118,Ilam,3,2,10,9210
1119,Itahari,6,3,16,14892
1120,Bhadrapur,2,1,19,20694
1121,Kamalamai,6,3,3,13100
1122,Birgunj,3,1,11,6755
1123,Inaruwa,5,3,6,13333
1124,Dharan,2,3,8,9064
1125,Dharan,4,1,9,17390
1126,Dharan,2,3,13,28993
1127,Inaruwa,5,3,7,20122
1128,Dhangadhi,4,2,7,6020
1129,Biratnagar,3,1,14,16889
1130,Itahari,2,3,10,24586
1131,Bhadrapur,2,3,14,14901
1132,Dharan,3,3,11,5088
1133,Dhankuta,6,3,20,12618
1134,Malangwa,3,1,15,14274
1135,Biratnagar,4,3,17,29109
1136,Narayangarh,3,3,16,10624
1137,Janakpur,6,1,15,15868
1138,Malangwa,5,3,10,16956
1139,Damak,2,1,2,25073
1140,Kamalamai,4,1,5,12959
1141,Dharan,6,1,8,5220
1142,Dhankuta,2,2,19,12881
1143,Itahari,4,1,11,29834
1144,Bhadrapur,4,1,14,7979
1145,Gulariya,5,2,4,22506
1146,Tikapur,4,1,20,6919
1147,Phidim,3,3,19,16091
1148,Dharan,2,1,13,27258
1149,Dharan,6,2,15,20119
1150,Rajbiraj,3,2,3,22634
1151,Mechinagar,2,1,6,8950
1152,Attariya,4,2,13,10581
1153,Bharatpur,2,2,3,6345
1154,Urlabari,4,1,13,25080
1155,Mechinagar,5,1,10,9325
1156,Damak,3,3,17,8769
1157,Damak,4,2,12,11160
1158,Sauraha,3,3,13,19666
1159,Dharan,4,3,2,29291
1160,Golbazar,3,1,14,9284
1161,Pokhara,2,1,18,12793
1162,Itahari,5,3,8,13507
1163,Sauraha,5,1,13,8208
1164,Dharan,6,1,16,29949
1165,Gaur,5,3,6,23232
1166,Gauradaha,4,2,6,21543
1167,Inaruwa,5,2,13,20020
1168,Biratnagar,4,1,18,13540
1169,Malangwa,6,1,10,15376
1170,Dhankuta,2,2,16,22199
1171,Inaruwa,5,1,4,22089
1172,Birtamod,2,2,5,9082
1173,Gulariya,3,3,15,25761
1174,Damak,6,2,10,21110
1175,Birtamod,3,3,13,26448
1176,Mechinagar,3,3,19,8942
1177,Gulariya,6,1,18,17171
1178,Damak,6,2,14,11002
1179,Urlabari,2,1,12,11173
1180,Khandbari,5,2,11,29983
1181,Inaruwa,4,2,19,8934
1182,Hetauda,3,1,18,14713
1183,Siddharthanagar,2,1,18,23123
1184,Dhankuta,4,3,11,7906
1185,Dharan,4,2,14,9982
1186,Birtamod,3,1,13,17465
1187,Kohalpur,6,3,20,25224
1188,Nepalganj,4,2,10,22705
1189,Bhadrapur,2,2,20,19051
1190,Lahan,2,3,10,25762
1191,Lahan,6,1,3,15300
1192,Mechinagar,3,1,15,14194
1193,Janakpur,3,2,2,25927
1194,Tikapur,3,3,16,18939
1195,Gulariya,5,2,7,16695
1196,Dharan,2,1,11,5016
1197,Phidim,4,3,15,7462
1198,Birtamod,2,2,10,12268
1199,Mechinagar,5,3,19,26549
1200,Itahari,6,3,9,6936
1201,Tikapur,4,3,7,17430
1202,Dhangadhi,6,3,15,6980
1203,Gulariya,5,2,12,29928
1204,Kankai,2,3,9,7707
1205,Biratchowk,4,1,16,9806
1206,Sauraha,3,1,4,10777
1207,Attariya,2,1,20,25030
1208,Birtamod,5,2,15,13402
1209,Mechinagar,4,2,6,15115
1210,Mechinagar,4,3,6,29230
1211,Bharatpur,5,1,9,26645
1212,Pokhara,4,3,17,9707
1213,Rajbiraj,3,3,19,14587
1214,Nepalganj,5,2,2,15590
1215,Beldandi,6,2,9,9293
1216,Birgunj,5,2,5,22074
1217,Itahari,2,3,18,21214
1218,Itahari,5,3,12,15265
1219,Kankai,3,1,19,22288
1220,Damak,3,3,4,25107
1221,Birtamod,3,2,3,19203
1222,Dhankuta,2,2,13,14409
1223,Dhankuta,4,2,13,9584
1224,Itahari,6,1,9,9975
1225,Lalbandi,5,1,3,27220
1226,Lalbandi,4,2,11,15426
1227,Bhadrapur,3,3,15,6116
1228,Bhadrapur,6,1,13,12747
1229,Dharan,6,3,14,26066
1230,Itahari,2,2,6,12538
1231,Kalaiya,3,2,19,16551
1232,Siddharthanagar,2,3,11,21005
1233,Damak,3,2,10,15597
1234,Lalbandi,4,2,4,12825
1235,Dhankuta,4,1,2,11296
1236,Kankai,2,3,20,6586
1237,Mechinagar,4,1,13,25443
1238,Kalaiya,2,3,10,9134
1239,Dharan,3,2,12,17873
1240,Urlabari,4,2,4,20442
1241,Inaruwa,6,1,18,18918
1242,Dhankuta,5,2,2,13069
1243,Lahan,3,2,18,16643
1244,Lalbandi,6,2,3,6709
1245,Bhadrapur,2,3,15,8429
1246,Damak,6,1,16,26499
1247,Dharan,6,2,14,23759
1248,Damak,4,1,14,29182
1249,Kathari,4,1,5,20058
1250,Rajbiraj,5,1,19,18950
1251,Rajbiraj,5,2,13,11749
1252,Kohalpur,2,3,5,13714
1253,Gulariya,4,1,12,12824
1254,Inaruwa,4,1,8,21077
1255,Damak,4,2,19,26946
1256,Lahan,3,2,6,14927
1257,Itahari,5,1,6,20806
1258,Inaruwa,6,2,18,11346
1259,Gulariya,3,1,9,7426
1260,Attariya,3,1,10,5325
1261,Itahari,6,2,2,20178
1262,Kankai,3,1,19,28760
1263,Jaleswar,4,2,19,28344
1264,Damak,3,2,10,18789
1265,Gulariya,4,3,4,16526
1266,Lahan,5,1,13,15721
1267,Kankai,2,1,14,26619
1268,Bhadrapur,3,1,18,26718
1269,Dhangadhi,2,3,12,8540
1270,Phidim,3,1,17,28085
1271,Beldandi,6,3,13,15961
1272,Kakarvitta,2,1,10,9665
1273,Biratnagar,4,2,14,10174
1274,Dharan,5,3,7,10291
1275,Kankai,3,1,19,22541
1276,Damak,4,3,16,20029
1277,Dhangadhi,4,1,6,25460
1278,Mechinagar,4,1,6,18606
1279,Dharan,6,2,11,22228
1280,Birtamod,6,1,9,8637
1281,Phidim,6,2,18,24734
1282,Dhangadhi,2,1,16,16555
1283,Narayangarh,5,2,6,23289
1284,Attariya,6,2,14,8047
1285,Chainpur,3,2,18,6897
1286,Dhankuta,6,1,19,18170
1287,Dhankuta,6,3,13,17556
1288,Kalaiya,4,2,20,12022
1289,Jaleswar,2,3,4,28112
1290,Rajbiraj,3,2,15,10907
1291,Itahari,6,2,15,20220
1292,Biratnagar,6,3,18,22408
1293,Kohalpur,5,1,16,8966
1294,Dhankuta,5,2,5,5552
1295,Sauraha,6,3,8,8580
1296,Itahari,3,3,14,15755
1297,Inaruwa,5,2,16,20700
1298,Phidim,4,3,16,26788
1299,Lahan,3,3,20,15218
1300,Dhulikhel,3,3,3,22928
1301,Attariya,2,2,13,23440
1302,Damak,4,2,12,21284
1303,Inaruwa,3,1,16,20583
1304,Lahan,4,3,16,13881
1305,Koshi,5,2,18,7946
1306,Dharan,6,2,13,25990
1307,Bhadrapur,4,2,2,13533
1308,Birtamod,4,3,13,12260
1309,Itahari,4,2,5,12243
1310,Gauradaha,2,2,14,15955
1311,Sauraha,5,2,9,28858
1312,Rajbiraj,5,1,4,21844
1313,Lahan,3,2,2,24779
1314,Phidim,5,1,3,5109
1315,Inaruwa,4,2,10,22426
1316,Urlabari,6,1,2,13004
1317,Dhulikhel,2,1,7,26719
1318,Gauradaha,6,1,5,7005
1319,Rajbiraj,6,3,3,29775
1320,Lahan,4,3,3,15541
1321,Bhadrapur,2,2,12,15016
1322,Mechinagar,3,2,4,28556
1323,Itahari,6,2,5,17608
1324,Itahari,5,3,4,29494
1325,Attariya,6,1,20,22969
1326,Itahari,3,2,15,8185
1327,Dharan,3,3,7,6007
1328,Beldandi,2,2,6,21592
1329,Dhulikhel,6,3,17,28634
1330,Mechinagar,3,3,14,8026
1331,Damak,5,1,19,10556
1332,Tikapur,6,2,19,26478
1333,Lalbandi,4,2,3,24156
1334,Inaruwa,2,3,20,15562
1335,Birgunj,4,3,8,12032
1336,Janakpur,3,2,6,29396
1337,Biratnagar,2,2,14,19182
1338,Khandbari,2,2,2,20486
1339,Mechinagar,5,1,2,14650
1340,Birtamod,2,1,11,15118
1341,Lalbandi,4,3,8,20943
1342,Lahan,2,2,5,25050
1343,Inaruwa,3,1,12,25749
1344,Ilam,4,1,8,29191
1345,Damak,6,3,9,13073
1346,Birtamod,4,1,9,25480
1347,Sauraha,5,3,18,18135
1348,Biratchowk,2,3,19,14692
1349,Gauradaha,6,2,12,27890
1350,Birtamod,5,2,20,15648
1351,Rajbiraj,5,1,16,18214
1352,Itahari,5,2,7,20746
1353,Beldandi,4,2,20,29687
1354,Lahan,6,2,5,21855
1355,Inaruwa,3,3,4,23968
1356,Birgunj,6,3,16,23596
1357,Lalbandi,4,3,14,18458
1358,Mechinagar,3,2,17,24746
1359,Mechinagar,4,2,4,19837
1360,Damak,2,3,14,12218
1361,Tikapur,6,3,2,16843
1362,Rajbiraj,4,2,13,29462
1363,Damak,3,1,13,16904
1364,Biratnagar,6,1,19,22864
1365,Bhadrapur,6,2,12,25213
1366,Dhangadhi,3,2,12,19669
1367,Dhangadhi,5,1,15,14083
1368,Biratnagar,2,3,5,21119
1369,Bhadrapur,2,3,19,21424
1370,Dhangadhi,5,2,20,27590
1371,Damak,3,1,7,6794
1372,Sauraha,4,1,10,23327
1373,Urlabari,3,2,4,15616
1374,Tansen,6,2,20,15155
1375,Biratnagar,4,1,9,11685
1376,Lahan,6,1,19,28465
1377,Rajbiraj,2,2,18,12367
1378,Tikapur,6,3,19,27229
1379,Urlabari,6,1,15,29219
1380,Biratnagar,4,3,5,18173
1381,Chainpur,5,2,8,6156
1382,Bhimeshwar,2,2,4,17947
1383,Mechinagar,6,2,8,13762
1384,Dhulikhel,2,2,8,25793
1385,Malangwa,3,1,17,12978
1386,Mechinagar,2,1,16,27708
1387,Sauraha,5,1,8,7848
1388,Rajbiraj,6,3,5,27297
1389,Koshi,2,3,6,26985
1390,Dharan,2,3,20,19121
1391,Lahan,4,2,10,15070
1392,Kalaiya,4,3,2,11430
1393,Phidim,6,1,14,7805
1394,Gulariya,4,3,6,28517
1395,Mechinagar,3,1,8,23146
1396,Hetauda,3,1,2,25261
1397,Janakpur,2,3,3,7957
1398,Tansen,4,3,3,29661
1399,Birtamod,2,3,3,19496
1400,Beldandi,3,3,16,29238
1401,Phidim,3,2,18,10539
1402,Attariya,2,1,2,25742
1403,Phidim,3,1,14,14623
1404,Kankai,4,1,4,10392
1405,Jaleswar,3,1,17,21349
1406,Rajbiraj,6,3,9,11683
1407,Biratnagar,6,1,16,5242
1408,Dharan,3,2,15,21419
1409,Inaruwa,6,2,8,24644
1410,Kankai,6,1,6,7475
1411,Rajbiraj,5,1,19,11605
1412,Bhadrapur,2,2,9,21955
1413,Gulariya,6,2,20,9311
1414,Dhankuta,6,2,11,16093
1415,Kamalamai,2,2,14,8508
1416,Biratchowk,3,1,7,23108
1417,Damak,5,1,8,14165
1418,Narayangarh,2,2,4,5058
1419,Rajbiraj,3,3,9,11057
1420,Mechinagar,4,1,6,26431
1421,Gaur,2,1,20,15438
1422,Lalbandi,2,2,18,25684
1423,Dharan,6,3,2,26822
1424,Bhadrapur,5,2,9,18804
1425,Inaruwa,4,1,5,9541
1426,Sauraha,3,3,15,5671
1427,Biratnagar,5,2,6,16839
1428,Damak,5,1,8,28407
1429,Pokhara,5,2,10,8550
1430,Biratnagar,4,3,10,13770
1431,Bhadrapur,4,2,6,20220
1432,Gulariya,2,1,16,15062
1433,Dharan,5,3,14,28572
1434,Bhadrapur,4,2,6,29265
1435,Siddharthanagar,5,1,19,27775
1436,Gulariya,3,1,12,27334
1437,Itahari,4,1,9,9980
1438,Kakarvitta,6,2,19,13160
1439,Lahan,3,3,9,22894
1440,Damak,3,3,5,18926
1441,Dhankuta,2,1,4,13752
1442,Itahari,5,2,14,17524
1443,Siddharthanagar,3,1,16,18968
1444,Damak,6,3,19,8054
1445,Itahari,4,1,13,12495
1446,Bhadrapur,6,2,17,21489
1447,Janakpur,6,1,13,5321
1448,Dhangadhi,4,2,16,9830
1449,Mechinagar,3,3,2,24227
1450,Siddharthanagar,4,1,9,5834
1451,Urlabari,4,2,12,15912
1452,Bhadrapur,3,1,6,19514
1453,Bhadrapur,3,2,10,6466
1454,Dhangadhi,6,1,20,14801
1455,Tikapur,2,2,4,11964
1456,Kohalpur,2,1,4,25313
1457,Lahan,2,1,18,26364
1458,Dhangadhi,4,2,13,27476
1459,Narayangarh,3,1,11,7323
1460,Damak,3,3,9,12417
1461,Lahan,3,2,7,10383
1462,Golbazar,5,2,4,27079
1463,Bhadrapur,4,2,12,12327
1464,Dharan,6,2,9,28088
1465,Sauraha,2,1,14,25171
1466,Mechinagar,6,3,10,29167
1467,Siddharthanagar,2,2,14,25495
1468,Dharan,3,3,18,11694
1469,Phidim,5,3,8,19573
1470,Phidim,3,1,2,23074
1471,Damak,4,2,9,24669
1472,Tikapur,5,1,5,15590
1473,Inaruwa,3,1,3,20534
1474,Belbari,3,3,11,20141
1475,Dharan,3,3,16,18275
1476,Biratnagar,4,1,17,20069
1477,Kankai,6,1,19,11201
1478,Damak,6,1,17,22898
1479,Bhadrapur,2,3,16,6542
1480,Biratchowk,6,3,9,6187
1481,Phidim,4,2,9,28296
1482,Birgunj,2,1,15,19103
1483,Dhangadhi,3,3,18,21324
1484,Gulariya,3,1,10,24323
1485,Birtamod,3,1,5,29747
1486,Kankai,3,1,15,16183
1487,Bhadrapur,6,3,19,12353
1488,Gulariya,3,2,7,6051
1489,Kohalpur,4,3,19,28450
1490,Rajbiraj,4,1,4,11919
1491,Itahari,6,3,10,29366
1492,Dhulikhel,4,2,3,6117
1493,Biratnagar,2,1,16,22824
1494,Itahari,4,2,2,27438
1495,Kankai,6,2,13,24302
1496,Tikapur,5,2,4,6331
1497,Attariya,4,2,20,8509
1498,Kankai,6,2,16,15664
1499,Inaruwa,3,3,3,22274
1500,Gulariya,3,3,19,14928
1501,Biratnagar,5,1,7,12933
1502,Lalbandi,6,1,4,5038
1503,Itahari,4,3,20,27628
1504,Itahari,4,3,15,10395
1505,Gulariya,2,3,20,15557
1506,Biratchowk,2,1,20,23088
1507,Biratnagar,5,2,7,12947
1508,Dharan,5,2,14,13713
1509,Itahari,6,3,20,16845
1510,Malangwa,5,1,11,20955
1511,Kankai,5,1,7,21155
1512,Dhankuta,4,3,7,27294
1513,Mechinagar,5,2,12,10352
1514,Sauraha,5,2,10,26243
1515,Birtamod,5,2,13,29298
1516,Itahari,3,3,19,10186
1517,Urlabari,6,3,14,25151
1518,Phidim,3,1,10,18431
1519,Dhulikhel,3,1,6,26772
1520,Rajbiraj,5,1,20,23223
1521,Pokhara,5,2,5,24637
1522,Sauraha,5,3,8,7463
1523,Dhangadhi,2,2,17,8832
1524,Kalaiya,6,2,13,29041
1525,Itahari,3,1,12,11258
1526,Biratnagar,6,3,3,22433
1527,Urlabari,2,1,5,12543
1528,Dhangadhi,3,1,8,21510
1529,Lahan,2,2,20,25182
1530,Tikapur,3,2,15,15001
1531,Mechinagar,4,1,17,14940
1532,Beldandi,2,3,16,12645
1533,Inaruwa,5,2,2,15447
1534,Gulariya,5,2,17,8667
1535,Attariya,4,2,16,5490
1536,Phidim,2,1,17,6079
1537,Beldandi,5,2,12,21534
1538,Attariya,3,3,18,11505
1539,Bharatpur,3,3,20,17118
1540,Damak,2,1,8,24457
1541,Gaur,6,2,5,15128
1542,Dharan,3,2,12,19572
1543,Kohalpur,5,2,18,21428
1544,Birtamod,6,1,5,7360
1545,Sauraha,4,2,10,8257
1546,Biratnagar,4,3,4,11049
1547,Siddharthanagar,6,1,9,20036
1548,Rajbiraj,6,1,19,23931
1549,Urlabari,5,3,19,28815
1550,Biratnagar,2,1,20,19543
1551,Itahari,2,2,7,16452
1552,Kohalpur,5,2,12,17504
1553,Pokhara,2,3,11,5891
1554,Rajbiraj,3,1,8,21434
1555,Birtamod,4,2,17,22328
1556,Dharan,5,2,10,26044
1557,Itahari,5,1,4,24190
1558,Phidim,6,1,20,21295
1559,Birtamod,2,3,20,7112
1560,Inaruwa,5,1,17,16652
1561,Pokhara,2,1,4,6106
1562,Jaleswar,3,1,16,15273
1563,Dharan,4,1,10,9286
1564,Bhimeshwar,3,3,13,27404
1565,Damak,4,1,4,11115
1566,Dhankuta,3,3,4,6426
1567,Rajbiraj,6,2,17,16196
1568,Kankai,3,1,11,25380
1569,Itahari,2,3,5,17642
1570,Kankai,6,2,12,16053
1571,Siddharthanagar,3,1,7,22436
1572,Attariya,3,3,9,12277
1573,Dharan,3,2,20,23622
1574,Damak,5,1,13,27091
1575,Bharatpur,4,1,4,15532
1576,Inaruwa,5,1,7,16968
1577,Bhojpur,3,2,4,19562
1578,Dharan,3,2,12,28672
1579,Gulariya,2,1,3,21290
1580,Biratnagar,2,3,14,6565
1581,Siraha,5,3,7,5958
1582,Gauradaha,2,3,20,24980
1583,Inaruwa,2,1,5,13435
1584,Dhankuta,2,3,20,18988
1585,Dharan,5,1,14,10545
1586,Dharan,3,3,15,29581
1587,Inaruwa,2,3,17,24692
1588,Gulariya,4,2,15,23528
1589,Phidim,5,3,17,28173
1590,Lahan,5,2,17,16291
1591,Janakpur,2,2,10,12186
